,id,original_language,title,popularity,release_date,vote_average,vote_count
2156,79120,en,Weekend,3.533,2011-10-23,7.3,532
2157,690,fr,Pickpocket,3.568,1959-12-16,7.276,520
2158,842675,zh,The Wandering Earth II,3.559,2023-01-22,7.3,598
2159,407448,en,Detroit,3.542,2017-07-28,7.3,1642
2160,284689,en,Testament of Youth,3.534,2014-10-14,7.3,757
2161,44741,it,Malicious,3.53,1973-03-29,7.3,313
2162,11197,sv,Evil,3.781,2003-09-16,7.277,350
2163,11190,ru,The Return,3.536,2003-06-25,7.3,644
2164,381,en,To Catch a Thief,3.531,1955-08-03,7.3,1524
2165,498248,fr,Mia and the White Lion,3.587,2018-08-02,7.3,875
2166,259761,xx,Lights Out,3.533,2013-12-30,7.274,370
2167,10440,en,Manhattan Murder Mystery,3.535,1993-05-02,7.3,1097
2168,10397,en,Angela's Ashes,3.531,1999-12-25,7.274,323
2169,449924,cn,Ip Man 4: The Finale,1.381,2019-12-19,7.273,1975
2170,9603,en,Clueless,4.538,1995-07-19,7.272,4477
2171,590,en,The Hours,4.107,2002-12-27,7.273,1748
2172,379291,en,Justice League vs. Teen Titans,3.785,2016-03-26,7.272,969
2173,300671,en,13 Hours: The Secret Soldiers of Benghazi,3.54,2016-01-14,7.272,3625
2174,1802,fr,La Ceremonie,3.53,1995-08-30,7.3,351
2175,99861,en,Avengers: Age of Ultron,5.119,2015-04-22,7.271,23272
2176,1572,en,Die Hard: With a Vengeance,4.664,1995-05-19,7.27,6198
2177,18183,es,Like Water for Chocolate,3.78,1992-04-16,7.3,513
2178,10794,en,The Party,3.531,1968-04-04,7.3,781
2179,8923,en,Green Street Hooligans,3.607,2005-09-09,7.3,2385
2180,8393,en,The Gods Must Be Crazy,3.531,1980-09-10,7.3,1178
2181,424488,en,Megan Leavey,3.537,2017-06-09,7.3,784
2182,399366,es,Marrowbone,3.575,2017-10-27,7.3,1630
2183,271674,en,Suite Française,3.534,2015-03-12,7.269,1106
2184,16646,ru,Russian Ark,3.531,2002-05-22,7.269,465
2185,13597,en,Labyrinth,4.287,1986-06-27,7.3,2486
2186,11450,en,Quiz Show,3.53,1994-08-25,7.3,915
2187,6145,en,Fracture,3.571,2007-04-19,7.269,3963
2188,13933,en,One Man Band,3.568,2005-06-21,7.268,570
2189,10722,es,The Day of the Beast,3.53,1995-10-20,7.262,543
2190,594328,en,Phineas and Ferb the Movie: Candace Against the Universe,3.581,2020-08-27,7.267,376
2191,13920,en,Radio,3.537,2003-10-24,7.3,741
2192,12614,en,Victor/Victoria,3.53,1982-04-25,7.3,417
2193,11868,en,Dracula,3.531,1958-04-21,7.3,624
2194,453395,en,Doctor Strange in the Multiverse of Madness,4.141,2022-05-04,7.265,9394
2195,57447,it,The House with Laughing Windows,3.567,1976-08-20,7.266,355
2196,19067,en,The Duellists,3.53,1977-08-31,7.3,564
2197,17159,en,Eddie Murphy Raw,3.53,1987-11-25,7.3,335
2198,14003,ja,Fullmetal Alchemist the Movie: Conqueror of Shamballa,3.568,2005-07-21,7.3,357
2199,547258,fr,Play,3.544,2019-09-04,7.265,351
2200,50848,fr,The Names of Love,3.532,2010-11-24,7.265,310
2201,9474,it,My Name Is Nobody,3.53,1973-12-13,7.3,966
2202,5506,en,The Ladykillers,3.531,1955-12-08,7.265,486
2203,340,en,Everything Is Illuminated,3.782,2005-09-05,7.265,767
2204,663870,da,Riders of Justice,3.543,2020-11-19,7.264,898
2205,140607,en,Star Wars: The Force Awakens,5.94,2015-12-15,7.263,19602
2206,10009,en,Brother Bear,4.148,2003-10-23,7.263,5473
2207,987,en,The Front Page,3.53,1974-11-01,7.3,348
2208,413279,en,Team Thor,3.535,2016-08-28,7.3,541
2209,360606,en,Adventures in Babysitting,3.535,2016-06-24,7.263,419
2210,16227,en,Dark Passage,3.531,1947-09-05,7.3,327
2211,13283,en,Barbie as the Island Princess,3.533,2007-09-17,7.3,737
2212,1791,fr,The Piano Teacher,3.782,2001-09-05,7.266,1132
2213,837,en,Videodrome,3.541,1983-02-04,7.3,2242
2214,286192,en,Lava,3.784,2014-10-10,7.262,1084
2215,64956,en,Inception: The Cobol Job,3.532,2010-12-07,7.3,304
2216,50646,en,"Crazy, Stupid, Love.",4.134,2011-07-29,7.262,8664
2217,11929,en,Dolores Claiborne,3.53,1995-03-24,7.262,780
2218,1114513,en,Speak No Evil,4.248,2024-09-11,7.261,1322
2219,1076487,en,Warhorse One,3.569,2023-06-30,7.3,301
2220,24748,en,Hud,3.531,1963-05-28,7.3,322
2221,509,en,Notting Hill,4.627,1999-05-21,7.261,6206
2222,497582,en,Enola Holmes,4.047,2020-09-23,7.258,6115
2223,318781,en,Colonia,3.784,2015-06-24,7.26,1903
2224,9473,en,"South Park: Bigger, Longer & Uncut",4.07,1999-06-30,7.3,2722
2225,2277,en,Bicentennial Man,4.282,1999-12-17,7.258,3658
2226,391713,en,Lady Bird,4.668,2017-09-01,7.26,8617
2227,19908,en,Zombieland,4.329,2009-10-02,7.259,12418
2228,17687,en,The Public Enemy,3.531,1931-04-23,7.3,350
2229,785663,en,Old Henry,3.797,2021-10-01,7.258,589
2230,2639,en,Deconstructing Harry,3.531,1997-12-12,7.3,974
2231,285,en,Pirates of the Caribbean: At World's End,4.715,2007-05-19,7.258,14571
2232,76543,en,Tyrannosaur,3.533,2011-10-07,7.257,455
2233,17581,ja,Naruto Shippuden the Movie: Bonds,3.571,2008-08-02,7.256,483
2234,15600,en,Missing,3.53,1982-02-12,7.3,391
2235,2657,en,Pleasantville,4.281,1998-09-17,7.3,1709
2236,451,en,Leaving Las Vegas,4.105,1995-10-27,7.3,1474
2237,298115,en,Dragons: Dawn of the Dragon Racers,3.534,2014-11-01,7.3,349
2238,197082,fr,Venus in Fur,3.533,2013-05-28,7.3,695
2239,43266,en,How Green Was My Valley,3.531,1941-10-28,7.3,408
2240,33954,it,The Hawks and the Sparrows,3.531,1966-05-04,7.3,347
2241,12162,en,The Hurt Locker,4.058,2008-10-10,7.255,5698
2242,1598,en,Cape Fear,3.53,1991-11-13,7.3,3492
2243,1029575,en,The Family Plan,3.883,2023-12-14,7.254,1467
2244,969492,en,Land of Bad,3.904,2024-02-09,7.3,1229
2245,546121,en,Run,3.581,2020-11-20,7.3,2613
2246,403450,it,At War for Love,3.535,2016-10-27,7.254,511
2247,16620,en,La Bamba,3.825,1987-07-24,7.254,723
2248,4710,fr,Masculin Féminin,3.531,1966-03-22,7.3,393
2249,112949,en,Safe Haven,3.533,2013-02-07,7.3,2329
2250,19120,it,Juliet of the Spirits,3.531,1965-10-22,7.3,318
2251,8363,en,Superbad,4.65,2007-03-20,7.252,7457
2252,2609,en,"Planes, Trains and Automobiles",4.281,1987-11-26,7.252,1964
2253,555285,en,"Are You There God? It's Me, Margaret.",3.569,2023-03-29,7.249,403
2254,9833,en,The Phantom of the Opera,3.571,2004-12-08,7.3,1652
2255,9652,it,The Passenger,3.567,1975-02-28,7.249,497
2256,8374,en,The Boondock Saints,3.787,1999-01-22,7.3,2451
2257,330457,en,Frozen II,4.662,2019-11-20,7.25,9842
2258,152780,fr,The Past,3.533,2013-05-17,7.3,562
2259,37136,en,The Naked Gun: From the Files of Police Squad!,4.61,1988-12-02,7.25,3785
2260,12900,en,Conspiracy,3.536,2001-05-19,7.3,416
2261,10360,en,Hunger,3.534,2008-05-15,7.253,1127
2262,9609,en,Of Mice and Men,3.53,1992-09-16,7.251,653
2263,211387,en,Marvel One-Shot: Agent Carter,3.534,2013-10-04,7.25,789
2264,19666,hi,Lagaan: Once Upon a Time in India,3.531,2001-06-15,7.2,581
2265,10501,en,The Road to El Dorado,4.574,2000-03-31,7.248,3790
2266,948713,en,The Last Kingdom: Seven Kings Must Die,4.062,2023-04-14,7.249,707
2267,667538,en,Transformers: Rise of the Beasts,3.776,2023-06-06,7.249,4832
2268,317557,en,Queen of Katwe,3.536,2016-09-23,7.249,437
2269,250480,en,The Many Adventures of Winnie the Pooh,3.543,1977-03-11,7.249,1059
2270,11713,zh,Fist of Fury,3.537,1972-03-22,7.2,967
2271,766,en,Army of Darkness,3.818,1992-10-31,7.249,3223
2272,67884,es,Chinese Take-Away,3.533,2011-03-24,7.248,404
2273,45958,es,Biutiful,4.081,2010-10-20,7.248,1115
2274,11035,it,Roma,3.53,1972-03-16,7.2,327
2275,1725,en,West Side Story,4.031,1961-12-13,7.243,1905
2276,69735,en,Batman: Year One,3.533,2011-09-27,7.2,969
2277,37724,en,Skyfall,4.411,2012-10-24,7.246,15345
2278,14202,en,The Painted Veil,3.788,2006-12-09,7.247,1182
2279,11489,fr,Rosetta,3.531,1999-09-29,7.2,300
2280,323677,en,Race,3.786,2016-02-19,7.246,1544
2281,323661,fr,Mune: Guardian of the Moon,4.072,2015-02-05,7.244,547
2282,109445,en,Frozen,4.992,2013-11-20,7.2,16741
2283,20352,en,Despicable Me,4.917,2010-07-08,7.2,15283
2284,15152,fr,"OSS 117: Cairo, Nest of Spies",3.825,2006-04-19,7.246,1749
2285,14047,en,The Great Debaters,3.532,2007-12-25,7.2,636
2286,912908,en,Strays,3.821,2023-08-17,7.245,872
2287,375315,fa,The Salesman,3.536,2016-06-24,7.245,872
2288,353577,en,Love at First Sight,4.071,2023-09-15,7.245,601
2289,25205,fr,The Concert,3.532,2009-11-04,7.2,504
2290,246,ja,Zatoichi,3.531,2003-09-06,7.2,875
2291,417678,en,"Everything, Everything",4.038,2017-05-18,7.244,3690
2292,399055,en,The Shape of Water,4.803,2017-12-01,7.243,12252
2293,392982,en,Marshall,3.537,2017-10-13,7.244,621
2294,72570,en,The Vow,3.534,2012-02-05,7.2,4077
2295,830,en,Forbidden Planet,3.532,1956-03-23,7.244,953
2296,465136,en,Every Day,3.543,2018-02-22,7.2,2232
2297,11051,en,The Last Temptation of Christ,3.818,1988-05-28,7.243,1079
2298,70670,no,Headhunters,3.533,2011-08-26,7.2,1255
2299,902,fr,The City of Lost Children,4.03,1995-05-17,7.242,1112
2300,51497,en,Fast Five,0.381,2011-04-20,7.241,8313
2301,44874,en,Barbie: A Fashion Fairytale,3.569,2010-09-14,7.241,761
2302,11816,en,On Golden Pond,3.78,1981-12-04,7.246,475
2303,11368,en,Blood Simple,3.824,1984-03-26,7.241,1454
2304,10559,en,Frequency,4.032,2000-04-28,7.2,1811
2305,846214,en,"The Good, the Bart, and the Loki",3.545,2021-07-07,7.2,671
2306,346364,en,It,2.151,2017-09-06,7.24,19230
2307,949423,en,Pearl,3.965,2022-09-16,7.24,2117
2308,793998,fr,Happening,3.585,2021-11-04,7.24,437
2309,425373,en,The Miracle Season,3.537,2018-04-13,7.239,306
2310,9701,en,North Country,3.531,2005-02-12,7.2,669
2311,1716,fr,The Last Metro,3.53,1980-09-17,7.239,487
2312,850,en,A Christmas Story,3.53,1983-11-18,7.239,1280
2313,923939,en,The Wonderful Story of Henry Sugar,4.36,2023-09-20,7.239,1052
2314,399579,en,Alita: Battle Angel,4.63,2019-01-31,7.237,9322
2315,35690,en,The Last Song,3.782,2010-03-31,7.2,3313
2316,18947,en,The Boat That Rocked,3.571,2009-04-01,7.238,2128
2317,11986,fr,Betty Blue,3.78,1986-04-09,7.2,416
2318,436343,hu,On Body and Soul,3.786,2017-03-02,7.237,557
2319,121875,fr,In the House,3.783,2012-09-26,7.2,846
2320,12622,ja,Violent Cop,3.824,1989-08-12,7.237,382
2321,10795,fr,Tell No One,3.827,2006-11-01,7.2,1418
2322,4588,zh,"Lust, Caution",3.532,2007-09-24,7.2,710
2323,73624,pt,The Man from the Future,3.533,2011-09-02,7.2,356
2324,25846,it,Baaria,3.532,2009-09-25,7.236,638
2325,10139,en,Milk,3.533,2008-11-05,7.236,2227
2326,8844,en,Jumanji,1.171,1995-12-15,7.2,10676
2327,1850,en,Man on the Moon,4.282,1999-12-22,7.233,1810
2328,403,en,Driving Miss Daisy,3.78,1989-12-13,7.237,1612
2329,837881,en,She Said,3.561,2022-11-17,7.235,617
2330,614696,ko,#Alive,4.293,2020-06-24,7.235,1864
2331,296098,en,Bridge of Spies,4.591,2015-10-15,7.235,6881
2332,129112,ar,Wadjda,3.533,2012-08-31,7.2,488
2333,11072,en,Blazing Saddles,4.035,1974-02-07,7.2,1903
2334,3121,en,Nashville,3.78,1975-06-11,7.236,407
2335,245168,en,Suffragette,3.534,2015-10-16,7.2,1620
2336,9078,en,The Sword in the Stone,4.072,1963-12-25,7.2,3871
2337,8424,fr,Love Me If You Dare,3.781,2003-09-17,7.234,1802
2338,619803,ko,The Roundup,3.84,2022-05-18,7.232,336
2339,209274,pl,Ida,3.533,2013-10-25,7.2,983
2340,6537,es,The Orphanage,3.608,2007-05-20,7.2,2904
2341,5825,en,National Lampoon's Christmas Vacation,4.038,1989-11-30,7.231,2458
2342,113082,ja,Berserk: The Golden Age Arc I - The Egg of the King,3.534,2012-02-03,7.2,492
2343,220289,en,Coherence,3.862,2013-09-19,7.231,2993
2344,198277,en,Begin Again,4.035,2014-07-03,7.2,3801
2345,19597,fr,The Hedgehog,3.532,2009-07-01,7.2,392
2346,1040148,en,"Ruby Gillman, Teenage Kraken",3.823,2023-06-28,7.233,1003
2347,483980,en,Z-O-M-B-I-E-S,3.537,2018-02-16,7.2,689
2348,372519,pt,The Ten Commandments: The Movie,3.536,2016-01-28,7.2,306
2349,41201,fr,The Illusionist,3.533,2010-06-16,7.2,620
2350,268,en,Batman,4.663,1989-06-21,7.2,7974
2351,335360,en,My Little Pony: The Movie,3.537,2017-10-05,7.2,385
2352,10086,fr,Man Bites Dog,3.824,1992-08-20,7.229,938
2353,1672,fr,The Professional,3.53,1981-10-21,7.2,543
2354,170,en,28 Days Later,4.211,2002-10-31,7.229,6982
2355,549053,en,Last Christmas,3.865,2019-11-07,7.228,2434
2356,168259,en,Furious 7,3.678,2015-04-01,7.228,10735
2357,43920,en,Dog Pound,3.532,2010-04-24,7.2,370
2358,9400,en,Set It Off,3.53,1996-11-06,7.228,359
2359,5902,en,A Bridge Too Far,4.53,1977-06-15,7.227,836
2360,3086,en,The Lady Eve,3.781,1941-02-25,7.2,350
2361,1538,en,Collateral,4.327,2004-08-04,7.227,5721
2362,807196,en,Boiling Point,3.557,2021-07-05,7.2,570
2363,306745,en,Freeheld,3.784,2015-10-02,7.227,653
2364,20246,en,The Stranger,3.531,1946-07-02,7.2,585
2365,79707,ja,Children Who Chase Lost Voices,3.788,2011-05-07,7.225,712
2366,11177,en,Mask,3.53,1985-03-08,7.2,456
2367,9267,en,And Now for Something Completely Different,3.567,1971-09-28,7.2,529
2368,998022,de,The Teachers' Lounge,3.569,2023-05-04,7.2,552
2369,614930,en,Teenage Mutant Ninja Turtles: Mutant Mayhem,3.616,2023-07-31,7.224,1360
2370,324849,en,The Lego Batman Movie,4.043,2017-02-08,7.223,5068
2371,34134,en,Barbie in A Mermaid Tale,3.533,2010-01-25,7.2,767
2372,251,en,Ghost,4.053,1990-07-13,7.223,5659
2373,345920,en,Collateral Beauty,3.574,2016-12-15,7.223,5411
2374,1014590,en,Upgraded,3.594,2024-02-07,7.2,869
2375,778730,es,Crazy About Her,3.544,2021-02-26,7.2,460
2376,348657,is,Woman at War,3.788,2018-05-22,7.2,408
2377,1420,en,Breakfast on Pluto,3.531,2005-11-16,7.2,396
2378,152603,en,Only Lovers Left Alive,3.614,2013-12-12,7.2,2231
2379,15196,en,Clue,3.531,1985-12-13,7.2,1759
2380,761,fr,The Wing or the Thigh?,3.53,1976-10-27,7.221,891
2381,695,en,Short Cuts,3.53,1993-10-01,7.2,605
2382,257211,en,The Intern,4.379,2015-09-23,7.22,6793
2383,10198,en,The Princess and the Frog,4.381,2009-12-08,7.219,5721
2384,256962,en,Little Boy,3.785,2015-04-23,7.224,531
2385,21641,en,The Damned United,3.532,2009-03-27,7.2,647
2386,20367,en,Detour,3.531,1945-11-30,7.2,360
2387,2567,en,The Aviator,4.615,2004-12-17,7.218,5411
2388,2055,en,Open Range,3.536,2003-08-11,7.219,1100
2389,297762,en,Wonder Woman,4.593,2017-05-30,7.217,20108
2390,23168,en,The Town,3.866,2010-09-15,7.218,5126
2391,951491,en,Saw X,3.613,2023-09-27,7.2,2038
2392,401104,en,To the Bone,3.785,2017-01-22,7.217,3500
2393,10772,it,Django,3.532,1966-04-06,7.2,918
2394,1640,en,Crash,4.364,2005-05-06,7.2,3552
2395,1621,en,Trading Places,4.077,1983-06-07,7.218,3358
2396,945961,en,Alien: Romulus,5.018,2024-08-13,7.2,3421
2397,393624,en,Official Secrets,3.539,2019-08-30,7.2,997
2398,10860,en,Steel Magnolias,3.536,1989-11-15,7.2,666
2399,10625,en,Mean Girls,4.38,2004-04-30,7.215,8924
2400,844,zh,2046,3.783,2004-10-29,7.216,931
2401,504,en,Monster,3.569,2003-12-24,7.2,2364
2402,788734,no,Sick of Myself,3.555,2022-09-30,7.2,314
2403,374671,ja,After the Storm,3.823,2016-05-21,7.215,337
2404,244403,en,Rudderless,3.534,2014-10-17,7.2,310
2405,75258,en,Secret of the Wings,3.542,2012-08-17,7.2,1289
2406,26842,en,The Message,3.78,1976-03-09,7.215,358
2407,14168,en,3:10 to Yuma,3.786,1957-08-07,7.215,368
2408,5590,fr,Donkey Skin,3.53,1970-12-20,7.2,517
2409,970348,en,The Old Oak,3.822,2023-09-29,7.2,337
2410,364689,en,Ferdinand,4.119,2017-12-09,7.215,2883
2411,70160,en,The Hunger Games,3.179,2012-03-12,7.214,22210
2412,12598,fr,Joe: The Busybody,3.53,1971-08-31,7.2,311
2413,10528,en,Sherlock Holmes,4.912,2009-12-23,7.214,14073
2414,9576,en,Tootsie,3.53,1982-12-17,7.2,1777
2415,979,fr,Irreversible,4.11,2002-05-22,7.215,2957
2416,632617,en,C'mon C'mon,3.548,2021-11-19,7.2,690
2417,560050,en,Over the Moon,3.542,2020-10-16,7.2,1310
2418,497698,en,Black Widow,4.322,2021-07-07,7.2,10380
2419,14675,en,The Awful Truth,3.531,1937-10-21,7.2,310
2420,8329,es,[REC],3.535,2007-11-23,7.213,4490
2421,6978,en,Big Trouble in Little China,4.281,1986-05-30,7.2,3066
2422,5176,en,3:10 to Yuma,3.616,2007-09-06,7.212,3677
2423,2654,en,In the Mouth of Madness,3.531,1995-02-03,7.2,1686
2424,642885,en,Hocus Pocus 2,3.598,2022-09-27,7.211,1701
2425,539681,en,DC League of Super-Pets,3.803,2022-07-27,7.208,1590
2426,11577,en,Pat Garrett & Billy the Kid,3.785,1973-05-23,7.2,413
2427,370964,ru,I Am Dragon,3.534,2015-12-03,7.2,378
2428,363579,ko,The Age of Shadows,3.535,2016-09-07,7.2,334
2429,11020,en,Picnic at Hanging Rock,3.567,1975-09-02,7.2,799
2430,3543,de,Bagdad Cafe,3.53,1987-11-12,7.21,392
2431,336845,en,Cleveland Abduction,3.534,2015-05-02,7.2,390
2432,38684,en,Jane Eyre,3.533,2011-03-11,7.209,1474
2433,1878,en,Fear and Loathing in Las Vegas,3.833,1998-05-19,7.209,4663
2434,227,en,The Outsiders,3.538,1983-03-25,7.2,1393
2435,34433,ja,Dragon Ball Z: Broly - The Legendary Super Saiyan,3.541,1993-03-06,7.208,922
2436,6479,en,I Am Legend,4.759,2007-12-12,7.208,15930
2437,820446,en,Downton Abbey: A New Era,3.551,2022-04-27,7.2,505
2438,499932,en,The Devil All the Time,3.869,2020-09-11,7.208,3406
2439,177677,en,Mission: Impossible - Rogue Nation,5.082,2015-07-23,7.206,8955
2440,11176,en,The Muppet Movie,3.53,1979-06-22,7.207,625
2441,9820,en,The Parent Trap,3.803,1998-07-28,7.2,4237
2442,429200,en,Good Time,4.037,2017-08-11,7.206,2859
2443,374205,ja,One Piece Film: GOLD,3.786,2016-07-23,7.207,491
2444,16562,en,The Cutting Edge,3.53,1992-03-27,7.2,357
2445,15906,en,Barbie and the Magic of Pegasus,3.531,2005-10-04,7.21,729
2446,1888,en,The Fortune Cookie,3.531,1966-10-19,7.2,311
2447,1254,fr,"Don't Worry, I'm Fine",3.825,2006-09-06,7.206,578
2448,512895,en,Lady and the Tramp,3.578,2019-11-12,7.205,1567
2449,338189,fr,It's Only the End of the World,3.535,2016-08-26,7.2,1611
2450,281338,en,War for the Planet of the Apes,4.601,2017-07-11,7.205,9159
2451,16553,en,Little Manhattan,3.531,2005-09-26,7.2,719
2452,10693,en,Peter Pan,4.577,1953-02-05,7.203,5440
2453,1147400,fr,"Miraculous World: Paris, Tales of Shadybug and Claw Noir",3.6,2023-10-21,7.204,587
2454,446696,en,Life Itself,3.538,2018-09-21,7.2,569
2455,436,es,Maria Full of Grace,3.531,2004-01-18,7.2,393
2456,75624,ja,Naruto Shippuden the Movie: Blood Prison,3.784,2011-07-30,7.203,655
2457,2576,en,The Diary of Anne Frank,3.531,1959-03-18,7.2,352
2458,612368,fr,In the Name of the Land,3.54,2019-09-25,7.2,312
2459,459003,uk,Mavka: The Forest Song,3.813,2023-03-02,7.2,783
2460,330483,en,The Choice,3.542,2016-02-04,7.2,1904
2461,204436,fr,Jack and the Cuckoo-Clock Heart,3.533,2014-02-05,7.2,717
2462,11850,en,Invasion of the Body Snatchers,3.53,1978-12-20,7.2,1146
2463,623,en,A Fish Called Wanda,4.28,1988-07-15,7.202,2217
2464,607,en,Men in Black,4.702,1997-07-02,7.202,13943
2465,583903,en,Our Friend,3.576,2019-09-04,7.201,304
2466,475094,de,The Captain,3.537,2018-02-02,7.2,447
2467,42297,en,Burlesque,3.57,2010-11-23,7.201,2255
2468,2355,en,Reign Over Me,3.532,2007-03-22,7.201,1084
2469,1818,fr,Shoot the Piano Player,3.536,1960-11-25,7.2,412
2470,874299,en,South Park: Post COVID,3.622,2021-11-25,7.2,340
2471,50348,en,The Lincoln Lawyer,4.407,2011-03-17,7.2,3329
2472,34584,de,The NeverEnding Story,5.151,1984-04-06,7.199,4073
2473,90,en,Beverly Hills Cop,4.37,1984-12-05,7.199,4238
2474,785539,en,Resort to Love,3.546,2021-07-29,7.2,413
2475,539617,en,Big Time Adolescence,3.541,2020-03-13,7.2,347
2476,500006,no,Utøya: July 22,3.793,2018-03-09,7.199,399
2477,187022,zh,A Touch of Sin,3.783,2013-10-04,7.199,340
2478,19625,hi,Munna Bhai M.B.B.S.,3.531,2003-12-19,7.2,311
2479,859,en,Dangerous Liaisons,3.531,1988-12-21,7.2,1177
2480,571785,ko,Time to Hunt,3.54,2020-02-22,7.2,323
2481,16907,ja,Naruto the Movie: Ninja Clash in the Land of Snow,3.57,2004-08-21,7.198,559
2482,14359,en,Doubt,3.532,2008-12-12,7.2,1729
2483,11832,da,Babette's Feast,3.53,1987-08-11,7.2,407
2484,4415,en,Les Misérables,3.781,1998-05-01,7.202,631
2485,1278,en,The Dreamers,4.331,2003-09-01,7.198,2903
2486,986280,fi,Fallen Leaves,3.577,2023-09-14,7.197,575
2487,329819,fr,Standing Tall,3.534,2015-05-13,7.197,471
2488,48254,it,Ovosodo,3.536,1997-09-12,7.197,442
2489,12159,en,What Dreams May Come,3.787,1998-10-02,7.2,2330
2490,287495,de,Labyrinth of Lies,3.534,2014-11-06,7.196,575
2491,109410,en,42,3.534,2013-04-12,7.196,1826
2492,56831,en,The Sunset Limited,3.533,2011-02-12,7.2,442
2493,10403,en,The Player,3.53,1992-04-03,7.196,841
2494,167,en,K-PAX,4.283,2001-10-26,7.194,2459
2495,581734,en,Nomadland,4.083,2021-01-29,7.195,3050
2496,363676,en,Sully,4.043,2016-09-07,7.195,7287
2497,285733,en,Barbie and the Secret Door,1.624,2014-08-30,7.195,410
2498,12092,en,Alice in Wonderland,3.547,1951-07-28,7.2,5916
2499,11287,en,A League of Their Own,3.53,1992-07-01,7.195,1407
2500,9388,en,Thank You for Smoking,4.032,2005-09-09,7.192,2208
2501,1885,en,The Karate Kid,4.623,1984-06-22,7.195,4275
2502,811634,zh,The Monkey King: Reborn,3.544,2021-04-02,7.194,325
2503,355338,en,Riley's First Date?,3.784,2015-11-03,7.194,1067
2504,16136,en,Juice,3.53,1992-01-17,7.2,394
2505,454983,en,The Kissing Booth,3.541,2018-05-11,7.2,7249
2506,407655,en,A Cinderella Story: If the Shoe Fits,3.541,2016-08-02,7.193,835
2507,213121,en,Toy Story of Terror!,0.164,2013-10-16,7.2,947
2508,86829,en,Inside Llewyn Davis,3.584,2013-10-18,7.2,2719
2509,14306,en,Marley & Me,4.114,2008-12-25,7.193,4602
2510,6615,en,Lars and the Real Girl,3.533,2007-10-12,7.2,1860
2511,342473,en,Ballerina,3.542,2016-12-14,7.2,1879
2512,116745,en,The Secret Life of Walter Mitty,4.298,2013-12-18,7.192,7713
2513,75629,ja,Evangelion: 3.0 You Can (Not) Redo,3.534,2012-11-17,7.2,834
2514,51876,en,Limitless,4.902,2011-03-17,7.191,10762
2515,10223,en,A Simple Plan,3.781,1998-12-11,7.2,955
2516,502425,en,Escape from Pretoria,3.542,2020-03-06,7.2,1352
2517,1213,en,The Talented Mr. Ripley,3.793,1999-12-25,7.192,3814
